3332,"Spacious Apartment Next to Beach, Restaurants/More",Entire home/apt
3333,Beautifully renovated one bedroom,Entire home/apt
3334,BOSTON LUXURY FOR LESS!!! NEAR BCEC,Entire home/apt
3335,Quarters on Dot - hostel style unit,Private room
3336,Short Term 1.5BD - Great Location!,Entire home/apt
3337,Beautiful condo in city point,Entire home/apt
3338,Private Room & Bath-Luxury Townhome,Private room
3339,"Cozy 1-bed in Boston's ""Southie""",Entire home/apt
3340,West Broadway Quarters - hostel style unit,Private room
3341,Beautiful 1 Bedroom Condo in Ideal Location!,Entire home/apt
3342,444 W 4th St,Entire home/apt
3343,Immaculate 2bd Boston's most vibrant neighborhood!,Entire home/apt
3344,Stylish Boston home,Entire home/apt
3345,Sunny Duplex Condo + Parking,Entire home/apt
3346,Spacious apartment in South Boston,Private room
3347,Quarters on Dot - hostel style unit,Private room
3348,LOCATION! Modern Boston Home,Entire home/apt
3349,Quarters on Dot - hostel-style unit,Private room
3350,Comfortable room in large apartment,Private room
3351,One bedroom in a 2BD apartment,Private room
3352,"3 bed, 2 bath, by Downtown/Ocean/Telegraph Hill",Entire home/apt
3353,Tourist Best Choice Penhouse Subway/Downtown,Entire home/apt
3354,West Broadway Quarters - hostel unit,Private room
3355,"2bdrm, Walk to Downtown, Waterfront",Entire home/apt
3356,Quarters on Dot - hostel-style unit,Private room
3357,Tourist Best Choice Private Room Subway/Downtown,Private room
3358,Perfect Seaport Location ,Entire home/apt
3359,HUGE apartment in Southie,Entire home/apt
3360,Spacious 2BR Brownstone in Central Southie,Entire home/apt
3361,1 bedroom Condo in South Boston,Entire home/apt
3362,"Comfy room (C) near T, convention center, downtown",Private room
3363,Modern Duplex 5 min to ConventionCt,Private room
3364,Spacious 1BR/1BA +Patio in Southie!,Private room
3365,Charming Victorian Home,Entire home/apt
3366,"Steps to Beach, Bars and Downtown!",Private room
3367,Charming 1BD Apt. South Boston,Entire home/apt
3368,Southie Room,Private room
3369,West Broadway Quarters - hostel style unit,Private room
3370,Location!! Downtown Near Waterfront,Private room
3371,"Pleasant room(B)Near T,downtown, convention center",Private room
3372,South Boston 2 Bedroom!,Entire home/apt
3373,"Andrew Sq, South Boston - Modern Condo",Entire home/apt
3374,Cozy room(A) near T and downtown Boston,Private room
3375,South Boston Apartment,Private room
3376,Sunny in Southie - Trendy Downtown Digs,Entire home/apt
3377,2 bed 1 bath near Downtown & Ocean,Entire home/apt
3378,Spacious Private Room in Southie.,Private room
3379,3 bed 1 bath near Downtown & Ocean #3,Entire home/apt
3380,1 bed in gorgeous S. Boston Condo,Private room
3381,3/1 Harvard MIT Downtown Subway,Entire home/apt
3382,New construction w large patio,Entire home/apt
3383,3 bed 1 bath near Downtown/Ocean #2,Entire home/apt
3384,Luxury 3 BD Private Home in Boston,Entire home/apt
3385,Amazing South Boston Apartment,Entire home/apt
3386,Big room steps to BCEC conv center!,Private room
3387,20% off! Steps to BCEC conv center,Entire home/apt
3388,"1 Queen/2 Twin, near Downtown/Ocean",Entire home/apt
3389,Large Luxury Condo Loft Close to Downtown Boston,Entire home/apt
3390,"Southie Gem, Sleeps 7, Room to Spread Out",Entire home/apt
3391,Adorable single family home,Entire home/apt
3392,Historic Charm with Modern Details,Entire home/apt
3393,l GREAT ROOM BOSOTN,Private room
3394,Sublet Allston House $1000 month,Private room
3395,Room (bedroom),Private room
3396,Sunny apt. available - 2 rooms,Entire home/apt
3397,Allston 1bedroom,Entire home/apt
3398,"Cool Place in Allston, Boston.",Private room
3399,Royal Street Studio: by Spare Suite,Entire home/apt
3400,Top floor corner unit sick spot,Private room
3401,k Best Room Boston,Private room
3402,1 Fully-Furnished Room in a 2-Bedroom Apartment,Private room
3403,Hot Pad for your trip to Beantown,Entire home/apt
3404,"West Boston BU, 2 BR 3 Bed Apt.",Entire home/apt
3405,Spacious and modern room by the T,Private room
3406,Sunny private room with comfy bed,Private room
3407,Private & Small for Solo Travelers,Private room
3408,Living room in a 4BR/2BA house,Private room
3409,Room in stylish 2-bedroom flat.,Private room
3410,b **SPACIOUS & SUNNY ROOM BOSTON**,Private room
3411,Beautiful Sunny Bedroom in Boston,Private room
3412,a Cozy Sunroom in Allston,Private room
3413,"Private room, steps to green line",Private room
3414,a*SUNNY BRIGHT & COZY ROOM BOSTON*,Private room
3415,Safe Quiet Neighborhood by Harvard,Private room
3416,"Yun's Place, B&B near HBS",Private room
3417,Boston University Harvard MIT 2RR,Private room
3418,Modern luxury Master bedroom,Private room
3419,Private Bedroom with Balcony,Private room
3420,PRIVATE room in a LUXURIOUS house in BOSTON,Private room
3421,Smart Studio w/Morphing Bed,Entire home/apt
3422,Private room with Spectacular view,Private room
3423,Comfy Room in Allston,Private room
3424,Fourth Floor 1BR Near Harvard,Entire home/apt
3425,**New** Boston Victorian 3BR Condo,Entire home/apt
3426,Sunny Room  Allston,Private room
3427,Cozy room at a great location,Private room
3428,Specious room in Allston,Private room
3429,"ali alfageeh, Jordan Trade",Entire home/apt
3430,Charming apartment in an artsy area,Entire home/apt
3431,Serenity Room near Harvard Square,Private room
3432,Allston Red House: By Spare Suite,Entire home/apt
3433,Marathoners welcome - Harvard Sq,Entire home/apt
3434,Loaded studio steps to Comm/Harv Av,Entire home/apt
3435,Small Cozy Attic Bedroom,Private room
3436,Cozy Apartment in a Great Location,Entire home/apt
3437,BU/BC Loaded Studio @ Comm/Harv Ave,Entire home/apt
3438,The Sanctuary near Harvard Square with 2 BEDS,Private room
3439,Cozy Room in Brookline Apartment,Private room
3440,Cozy 2 bdr close to Harvard.,Entire home/apt
3441,"Allston, Close to Harvard Business School + BU I",Private room
3442,Large room located in Allston,Private room
3443,g Private entrance room Allston ,Private room
3444,i Massive Sunny Room Allston/BostoN,Private room
3445,"Yun's Place, B&B near HBS",Private room
3446,Smiling Buddha Bedroom near Harvard,Private room
3447,Private cozy room,Private room
3448,Bedroom next to Boston University,Private room
3449,sunny furnished studio close to T,Entire home/apt
3450,Clean & comfortable room in Boston,Private room
3451,Holman Rental Unit #2 Near Harvard,Entire home/apt
3452,Cozy room close to BU/Harvard,Private room
3453,"Perfectly Located 2BR apt, 1 private room",Private room
3454,Room in large Allston House,Private room
3455,"Allston, Close to Harvard Business School + BU F",Private room
3456,1 big room in a cute 2 bedroom apt,Private room
3457,August sublet in Allston (from 08/03),Private room
3458,VERY convenient COUCH in a LUXURIOUS house near BU,Shared room
3459,Spacious modern studio,Entire home/apt
3460,King Zen Room near Harvard Business School,Private room
3461,Private Bedroom Available (July-Aug)- Comm Ave.,Private room
3462,The Relaxation Room near Harvard Square,Private room
3463,Sunny apt at convenient location,Entire home/apt
3464,Great location apartment near Harva,Private room
3465,j Allston green rm w/ private exit ,Private room
3466,Big and clean in Amazing location!!,Entire home/apt
3467,Beautiful 1 Room Apt at Allston,Entire home/apt
3468,"d Quiet, Close to T Allston/Bright",Private room
3469,h Spacious room Allston/Brighton ,Private room
3470,"king size bed,clear and neat,wifi, 2min to train",Private room
3471,Cozy modern room by the T,Private room
3472,Apt by packards corner! 1 be/1aero,Entire home/apt
3473,Close to everything in Boston/Cambridge,Private room
3474,Charles Regatta - Walk to the River,Entire home/apt
3475,PRIVATE & LUXURIOUS room in the center of BOSTON,Private room
3476,Clean bedroom in Allston,Private room
3477,Appartment 2BR 1BT,Entire home/apt
3478,Large Bedroom at Allston,Private room
3479,Excellent access Harvard Boston Univercity,Private room
3480,Great Location By Harvard Business,Entire home/apt
3481,Studio Apartment,Entire home/apt
3482,Allston Close to Harvard Business School + BU C,Private room
3483,Artful + central Allston apartment,Entire home/apt
3484,Packards Corner Studio,Entire home/apt
3485,"Near train, Boston Uni & College!",Entire home/apt
3486,Beautiful Apt in a Great Location!,Entire home/apt
3487,"Beautiful, Spacious Apt in Allston!",Entire home/apt
3488,Private Room with 2 Beds share Bath,Private room
3489,Two Bedroom Apartment,Entire home/apt
3490,"NEW: Allston 2BR, Clean and Cozy",Entire home/apt
3491,Budget Double - share bath ,Private room
3492,"Charming room in Boston, MA",Private room
3493,Budget Single - share bath,Private room
3494,Luxury high end apt in Boston\ BU!,Entire home/apt
3495,Boston Huge 2BR Packards Corner St.,Entire home/apt
3496,Spacious modern 2BR apt by the T,Entire home/apt
3497,Modern Boston 2+ Bdrm Harvard/BU,Entire home/apt
3498,Cozy and Modern Bedroom #3: Subway/BU/BC/Harvard,Private room
3499,Sleek 2BR Next to Harvard,Entire home/apt
3500,Room in a Luxury Apt - Harvard Sqr,Private room
3501,Large Bedroom by the Harvard,Private room
3502,Clean and comfort bedroom,Private room
3503,Pristine Apt @ Prime location. Steps to Trains!,Entire home/apt
3504,Central Private Room in Allston by subway,Private room
3505,"Very Central, Safe and Quiet",Shared room
3506,Cozy modern BD w/ great city access,Private room
3507,Central location for Boston University Harvard MIT,Private room
3508,One bedroom with TV and balcony,Private room
3509,Allston Close to Harvard Business E,Private room
3510,Spacious and Sunny Boston Bedroom,Private room
3511,b Pleasant & Peaceful near T & Bus,Private room
3512,Private Bathroom Sunny Room with Own Deck,Private room
3513,Large room with lots of sunlight,Private room
3514,Rustic Boston hideaway,Entire home/apt
3515,Allston: The Blue Room,Private room
3516,Cozy and Modern Bedroom #1: Subway/BU/BC/Harvard,Private room
3517,Stylish 3BR in Trendy Allston,Entire home/apt
3518,Private Studio Apartment in a Central Location,Entire home/apt
3519,Sunny bedroom in Allston,Private room
3520,Studio Allston,Entire home/apt
3521,"Large, bright studio on Comm Ave, on Green Line!",Entire home/apt
3522,Lower Allston Room Master Bedroom,Private room
3523,Private & Sunny Bedroom - 2 min. from T station,Private room
3524,"Near BU, Near T, plenty restaurants nearby!",Private room
3525,Handsome 3BR in Central Allston,Entire home/apt
3526,Cozy Attic Bedroom in Allston,Private room
3527,"Extended studio, two futons",Entire home/apt
3528,Modern 2BR Next to Harvard,Entire home/apt
3529,Spacious Bedroom & Bathroom Allston,Private room
3530,"Allston, Close to Harvard Business School + BU H",Private room
3531,Lower Allston is the new Harvard Sq,Private room
3532,"Brand New Renovations, Private Apartment on T!",Entire home/apt
3533,Private Bedroom/Bathroom! Allston,Private room
3534,Room Boston University Harvard,Private room
3535,Private Allston Bedroom w/ Parking,Private room
3536,Private room BU Harvard MIT 2L,Private room
3537,Cosy Bedroom by Harvard,Private room
3538,Cozy & sunny apartment BU/Allston,Entire home/apt
3539,Charming 1BD near BU in front of T.,Private room
3540,Clean and comfort room near Boston University,Private room
3541,Conveniently located apartment,Entire home/apt
3542,Beautiful Allston room!,Private room
3543,Charming Allston 1bedroom apartment,Entire home/apt
3544,Boston Updated Pad for Your Trip!,Entire home/apt
3545,Pull out sofa next to T stop and 10 mins to BU,Shared room
3546,"Allston, Close to Harvard Business School + BU G",Private room
3547,Chic 2BR Next to Harvard,Entire home/apt
3548,By Harvard/Cambrdge: Allston/Boston,Private room
3549,"Sunny, Safe, Spacious Room Near T!",Private room
3550,"One year from Sept, Harvard MIT Boston university",Private room
3551,"Allston, Close to Harvard Business School + BU A",Private room
3552,"1bd in Boston, close to Fenway!",Entire home/apt
3553,Very good location,Entire home/apt
3554,Bright Studio at Commonwealth ave,Entire home/apt
3555,Cozy Private AC Bedroom in Boston,Private room
3556,Cafe-Style Studio Allston Brookline,Entire home/apt
3557,Charming 3BR in Allston,Entire home/apt
3558,Modern 2BR Near Harvard,Entire home/apt
3559,Charming attic room in Boston,Private room
3560,Cozy Room Close to Everything!,Private room
3561,Close to Harvard - Zen Room,Private room
3562,Spacious 1 bed apt in Boston. Mins frm Harvard/BU,Entire home/apt
3563,Large one bedroom apartment in great location!,Entire home/apt
3564,Cosy room for one non-smoker,Private room
3565,Sweet room just off Comm Ave/Boston,Private room
3566,Cute bedroom in the Allston area,Private room
3567,Cozy Apt @ Prime location. Steps to Bus & Trains!,Entire home/apt
3568,"Easy-Sunny, Apt BU/Coolidge Corner",Entire home/apt
3569,Chic 3BR in Trendy Allston,Entire home/apt
3570,Hip 3BR in Trendy Allston,Entire home/apt
3571,1 BR apartment located near Harvard University,Entire home/apt
3572,Large bedroom in Allston next to BU,Private room
3573,Sunny Modern 2BR apt in Boston,Entire home/apt
3574,Smallest House in the World,Entire home/apt
3575,Private room priced Sept 1-one year or end of May,Private room
3576,f STUNNING ROOM w/PRIVATE 1/2 BATH,Private room
3577,Luxury Studio Apartment in Brand New Building,Entire home/apt
3578,Cozy 1BR in Trendy Allston,Entire home/apt
3579,"Cozy, clean private room at a great location",Private room
3580,"Comfy, spacious Boston home 3BR/2BA",Entire home/apt
3581,Cozy Studio In Allston/Brookline,Entire home/apt
3582,I bdrm in Boston/Allston/Brookline,Entire home/apt
3583,Cozy modern room by the T,Private room
3584,"Whole Apt.2 beds,wifi,close train",Entire home/apt
3585,Private Sunny Studio Apartment on Commonwealth ave,Entire home/apt
3586,Bright 2BR in Cambridge,Entire home/apt
3587,Holman Rental Unit #1 Near Harvard,Entire home/apt
3588,"Allston, Walk BU, G Line Brookline",Private room
3589,best place to live,Shared room
3590,The Meditation Room near Harvard Square,Private room
3591,"Packards Corner, private 1BR ,Amazing location",Private room
3592,e Sunny & Spacious AllstonBrighton,Private room
3593,Trendy 2BR in Allston,Entire home/apt
3594,Sunny Studio,Entire home/apt
3595,Sunset Room near Harvard Square (BR 2),Private room
3596,Private room near HBS & Harvard Sq!,Private room
3597,d ** BEST PRIVATE ROOM IN BOSTON **,Private room
3598,Spacious modern 2BR apt by the T,Entire home/apt
3599,LUXURIOUS & PRIVATE room in the CENTER of Boston,Private room
3600,Awesome 1BR in Boston (at Harvard Business School),Entire home/apt
3601,e **BRIGHT 'N CHEERY QUIET ROOM**,Private room
3602,"Large, sunny room in shared apt",Private room
3603,Private room in spacious house,Private room
3604,Nice bedroom in Allston area,Private room
3605,Luxury Brighton Studio w/ Brand New Kitchen,Entire home/apt
3606,"Located easy to Harvard, BU",Private room
3607,Comfortable Queen Size Bed Room,Private room
3608,Spacious Studio w/ Gym in Brighton,Entire home/apt
3609,Sweet 2BR in Cambridge,Entire home/apt
3610,Minutes From Fenway,Entire home/apt
3611,Sunny Room in Boston -1min to T,Private room
3612,Private Room Queen Anne Victorian,Private room
3613,Pristine Modern 2BR next to Harvard,Entire home/apt
3614,10 Min Walk to HBS and Harvard Sq,Private room
3615,"Private rm+brm+parking,$100/120",Private room
3616,1 Bedroom in Furnished Harvard Apt,Private room
3617,Christmas Room,Private room
3618,"Modern loft, walk to subway",Private room
3619,"1 mins to train,clean and neat,wifi,Queensize beds",Entire home/apt
3620,Cozy and Modern Bedroom #2: Subway/BU/BC/Harvard,Private room
3621,Affordable private space at convenient location,Private room
3622,Cozy artistic Room on Comm Ave,Private room
3623,Spacious and Quiet Room,Private room
3624,Cozy Room in Basement Near Subway,Private room
3625,"Near Boston Iniversity Harvard, private room",Private room
